CryoSleep,RoomService,FoodCourt,Spa,VRDeck,Transported,CabinNumber,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
0,0.0,288.0,0.0,435.0,False,1143.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,5645.0,132.0,1.0,1814.0,False,174.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,10.0,20.0,115.0,0.0,False,347.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1144.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,817.0,0.0,0.0,0.0,False,1145.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1145.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,41.0,222.0,43.0,601.0,True,893.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,893.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,893.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1062.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,690.0,0.0,762.0,428.0,False,1063.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1146.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1146.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,1583.0,232.0,8040.0,False,187.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,39.0,360.0,0.0,0.0,True,360.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1147.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,175.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1565.0,0.0,0.0,145.0,False,1149.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,3.0,77.0,True,894.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,894.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,894.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,550.0,5203.0,2244.0,1624.0,False,176.0,False,True,False,False,False,False,True,False,False,False,False,True,False
0,127.0,745.0,0.0,0.0,True,895.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,888.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,False,1150.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1150.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,51.0,10.0,1412.0,137.0,False,1150.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,0.0,7.0,701.0,True,896.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,1.0,897.0,43.0,False,361.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,890.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,897.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,1696.0,0.0,0.0,27.0,False,168.0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,51.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0.0,175.0,214.0,7461.0,False,51.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0.0,890.0,352.0,4898.0,False,51.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,7.0,494.0,443.0,71.0,False,51.0,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,176.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,2445.0,3023.0,704.0,20.0,False,349.0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.0,3991.0,289.0,2740.0,False,188.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,188.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,False,891.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,406.0,0.0,503.0,True,900.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,1153.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,749.0,0.0,0.0,0.0,False,1154.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,714.0,237.0,587.0,1.0,False,1155.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,583.0,0.0,0.0,1560.0,False,1156.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1156.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,892.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,902.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,212.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,753.0,335.0,348.0,0.0,False,893.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,5.0,3514.0,601.0,13.0,True,170.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,688.0,5.0,0.0,0.0,False,894.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,245.0,0.0,0.0,19.0,True,1158.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,746.0,1.0,False,895.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,654.0,2.0,0.0,0.0,False,1159.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,786.0,11.0,83.0,True,1160.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,590.0,9.0,0.0,192.0,False,363.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1161.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,823.0,1168.0,14.0,False,1163.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,1.0,870.0,0.0,False,1067.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,722.0,103.0,2659.0,False,179.0,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.0,0.0,2.0,208.0,True,903.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,380.0,686.0,295.0,1247.0,False,364.0,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,904.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,904.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,427.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,958.0,1668.0,0.0,78.0,True,1069.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,904.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,190.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,3268.0,436.0,342.0,True,190.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,170.0,1256.0,3926.0,7121.0,False,365.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,213.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,1219.0,104.0,1082.0,True,213.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,30.0,757.0,0.0,0.0,True,1164.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,765.0,5.0,0.0,0.0,False,897.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,214.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,7996.0,4549.0,10206.0,False,214.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,171.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.0,3477.0,1.0,5543.0,False,171.0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,125.0,874.0,180.0,1.0,True,1072.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,906.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,907.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,458.0,240.0,239.0,0.0,True,1073.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,785.0,0.0,19.0,True,1075.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,908.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,1076.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,898.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,False,352.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,False,352.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,890.0,9.0,1250.0,57.0,False,352.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,352.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,804.0,0.0,0.0,0.0,False,352.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,911.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,False,899.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,False,900.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,901.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,47.0,0.0,0.0,2711.0,False,1166.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1.0,8.0,0.0,715.0,False,1168.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,19.0,9.0,0.0,594.0,True,913.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,368.0,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,216.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,427.0,False,True,False,False,False,False,False,False,True,False,False,False,True
0,158.0,0.0,1.0,0.0,True,1077.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,2803.0,0.0,0.0,0.0,False,1077.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,643.0,0.0,0.0,10.0,False,1077.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1909.0,0.0,0.0,6.0,False,1169.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,117.0,0.0,0.0,True,1078.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1079.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,178.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,1425.0,0.0,1320.0,True,178.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,0.0,2851.0,1478.0,False,178.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,332.0,918.0,5.0,4817.0,False,179.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,103.0,240.0,8221.0,False,179.0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,56.0,22.0,1453.0,0.0,False,902.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,807.0,0.0,0.0,40.0,True,915.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,215.0,0.0,0.0,350.0,False,1171.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,False,903.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1188.0,39.0,3.0,0.0,False,1172.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,0.0,880.0,False,1175.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,635.0,53.0,3.0,0.0,True,355.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,False,905.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,916.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,13.0,0.0,679.0,0.0,False,1080.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,1513.0,63.0,144.0,True,71.0,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0.0,496.0,3867.0,30.0,False,906.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,56.0,1706.0,0.0,23.0,False,907.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,286.0,545.0,0.0,0.0,True,1083.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,11594.0,10247.0,1.0,False,217.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,1035.0,0.0,0.0,0.0,False,357.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,920.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,920.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,920.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,359.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,921.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,218.0,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,218.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,1198.0,278.0,1244.0,False,218.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,218.0,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,False,910.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,2267.0,0.0,0.0,0.0,False,427.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1410.0,123.0,9.0,812.0,False,180.0,False,False,True,False,False,False,True,False,False,False,False,True,False
0,348.0,1627.0,0.0,0.0,False,1179.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,12.0,177.0,0.0,0.0,True,1084.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,233.0,0.0,1054.0,156.0,False,1180.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,821.0,0.0,664.0,0.0,False,360.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,84.0,0.0,True,1087.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,922.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,911.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,0.0,247.0,305.0,False,1088.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,178.0,0.0,0.0,704.0,True,923.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,924.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,173.0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,912.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,913.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,925.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,458.0,0.0,0.0,True,1090.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,0.0,True,926.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,29.0,0.0,True,1091.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,4372.0,4103.0,0.0,True,215.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,166.0,0.0,16.0,True,1092.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,692.0,164.0,False,1183.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,371.0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.0,29.0,434.0,45.0,True,915.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,0.0,0.0,0.0,False,916.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,0.0,0.0,0.0,True,916.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,0.0,0.0,0.0,True,916.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,916.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,916.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,173.0,0.0,1155.0,True,1093.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,664.0,144.0,141.0,True,917.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,927.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,390.0,0.0,0.0,518.0,True,918.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,False,918.0,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,0.0,0.0,0.0,True,219.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,1975.0,7.0,3726.0,False,219.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,69.0,0.0,176.0,2105.0,False,928.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,False,372.0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,919.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,156.0,0.0,489.0,383.0,True,1094.0,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,192.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,0.0,711.0,0.0,False,920.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,217.0,77.0,510.0,False,1185.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1186.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,2029.0,1.0,0.0,121.0,False,1187.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,2.0,754.0,False,921.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,1745.0,5.0,37.0,True,922.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,0.0,1191.0,109.0,False,1188.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,362.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,1.0,0.0,0.0,618.0,False,1189.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,11856.0,39.0,3.0,True,216.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,7636.0,353.0,705.0,True,216.0,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,929.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,930.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,16.0,144.0,7492.0,False,52.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,70.0,764.0,547.0,1297.0,False,52.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,57.0,29.0,0.0,643.0,False,1096.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,37.0,9.0,1.0,True,931.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,5381.0,139.0,False,932.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,715.0,47.0,0.0,0.0,False,1192.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,247.0,436.0,1.0,1984.0,False,53.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0.0,625.0,0.0,356.0,False,363.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,160.0,20.0,552.0,1.0,False,924.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,88.0,0.0,0.0,0.0,True,933.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,542.0,0.0,0.0,0.0,False,1194.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,439.0,0.0,0.0,254.0,False,1194.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,5.0,0.0,716.0,0.0,False,1194.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,False,1194.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,1194.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,158.0,0.0,0.0,26.0,False,1194.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,12.0,6.0,342.0,0.0,False,427.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,11.0,0.0,1912.0,1120.0,False,1194.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,558.0,1.0,False,1195.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,934.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,220.0,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0.0,1.0,642.0,False,1099.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,838.0,193.0,False,1099.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,8.0,1.0,True,1100.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,1871.0,570.0,199.0,False,181.0,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,936.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,193.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,193.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,194.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,194.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,868.0,4.0,0.0,True,937.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,610.0,858.0,1358.0,0.0,False,1197.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,217.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,128.0,4.0,383.0,False,1102.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,559.0,25.0,22.0,765.0,False,1199.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,0.0,907.0,False,926.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,706.0,0.0,0.0,True,938.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,2233.0,6408.0,23.0,273.0,True,195.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,195.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,195.0,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0,0.0,1.0,594.0,False,1200.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,1197.0,223.0,1.0,True,1201.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,571.0,0.0,0.0,0.0,False,1104.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,14.0,3.0,1720.0,0.0,False,928.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,850.0,0.0,1.0,0.0,True,1105.0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,1068.0,2587.0,811.0,False,218.0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,183.0,7.0,182.0,5.0,True,941.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,3338.0,6344.0,199.0,False,196.0,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,375.0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.0,1202.0,1472.0,3379.0,False,182.0,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.0,95.0,0.0,0.0,True,1106.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,6769.0,0.0,113.0,1.0,False,1107.0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.0,0.0,True,1108.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,661.0,0.0,0.0,6.0,False,1203.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,815.0,219.0,0.0,0.0,True,175.0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,False,933.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,514.0,0.0,129.0,583.0,False,1109.0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,0.0,0.0,False,934.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,3.0,359.0,393.0,False,1204.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,751.0,0.0,7.0,0.0,False,1204.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,104.0,511.0,425.0,4.0,False,1205.0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,98.0,0.0,0.0,True,1205.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.0,0.0,0.0,0.0,True,935.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.0,1489.0,6.0,0.0,True,366.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,1.0,4058.0,0.0,2109.0,False,54.0,False,True,False,True,False,False,False,False,False,False,False,True,False
0,35.0,3953.0,2108.0,0.0,True,54.0,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0.0,0.0,0.0,0.0,True,943.0,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0.0,0.0,0.0,True,943.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,943.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,943.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,943.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,943.0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0.0,0.0,0.0,0.0,True,936.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,513.0,0.0,0.0,0.0,False,176.0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,176.0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,176.0,False,False,True,False,False,False,True,False,False,False,False,False,True
0,89.0,888.0,5.0,0.0,True,176.0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.0,0.0,0.0,0.0,True,176.0,False,False,True,False,False,False,True,False,False,False,False,False,True
0,2309.0,0.0,1.0,10.0,False,176.0,False,False,True,False,False,False,True,False,False,False,False,False,True
